tA,vA,fA,pA,qA,aA
11.0998735,519.913818,59.995514,120.0979,-4.483749,61.917953
11.1332064,519.912354,59.995525,120.068504,-4.489634,61.864113
11.1665392,519.915039,59.995571,120.059097,-4.479953,61.811321
11.199872,519.91925,59.995594,120.050179,-4.470275,61.75853
11.2332048,519.917236,59.995605,120.039925,-4.460532,61.705742
11.2665377,519.914978,59.995613,120.029739,-4.450752,61.652966
11.2998705,519.91748,59.995613,120.038948,-4.450824,61.600174
11.3332033,519.920105,59.995651,120.021103,-4.434617,61.548134
11.3665361,519.922607,59.995686,120.011673,-4.445421,61.496544
11.399869,519.925171,59.995701,120.021317,-4.443001,61.444965
11.4332018,519.927673,59.995708,120.012894,-4.430707,61.393383
11.4665346,519.930298,59.99575,120.022797,-4.426748,61.342545
11.4998674,519.927368,59.995785,120.023369,-4.393761,61.292164
11.5332003,519.922424,59.9958,120.022736,-4.383848,61.241787
11.5665331,519.92041,59.995811,120.031944,-4.378925,61.191414
11.5998659,519.92688,59.995808,120.043182,-4.374427,61.140884
11.6331987,519.933472,59.995762,120.082581,-4.364032,61.08931
11.6665316,519.939941,59.995739,120.112022,-4.371789,61.037735
11.6998644,519.942078,59.995731,120.14257,-4.333409,60.98616
11.7331972,519.942993,59.995731,120.152893,-4.330893,60.934727
11.76653,519.943787,59.995773,120.127296,-4.306098,60.884342
11.7998629,519.954468,59.995796,120.112061,-4.309455,60.833954
11.8331957,519.964111,59.995808,120.09671,-4.312775,60.783569
11.8665285,518.273071,59.995819,119.88385,-0.75183,60.733318
11.8998613,498.438354,59.995823,120.098534,35.09528,60.683418
11.9331942,482.820526,59.991234,126.47039,51.59684,60.535484
11.966527,508.106232,59.984409,130.761841,1.417483,60.267235
11.9998598,520.682373,59.984779,124.631104,-13.695526,60.078545
12.0331926,517.949524,59.985458,121.960594,-4.288631,59.917023
12.0665255,519.116211,59.986069,120.987045,-5.748386,59.750317
12.0998583,519.660217,59.989349,118.545273,-5.741257,59.659122
12.1331911,519.388367,59.986671,118.377129,-4.832156,59.4814
12.1665239,519.384094,59.980991,119.883324,-4.481827,59.186417
12.1998568,519.470642,59.977753,121.048546,-4.141691,58.88052
12.2331896,519.55719,59.976162,121.877708,-3.820042,58.575401
12.2665224,519.665344,59.974995,122.530487,-3.554597,58.261841
12.2998552,519.78125,59.974087,122.935196,-3.372234,57.940254
12.3331881,519.848694,59.973408,123.028305,-3.109541,57.613159
12.3665209,519.886597,59.97274,122.892654,-2.913859,57.278378
12.3998537,519.867981,59.972012,122.582603,-2.652504,56.934105
12.4331865,519.799438,59.971363,122.073326,-2.397423,56.58289
12.4665194,519.730652,59.97081,121.445488,-2.262857,56.226025
12.4998522,519.632019,59.970505,120.679977,-2.104493,55.868202
12.533185,519.523315,59.970314,119.90638,-2.030016,55.509628
12.5665178,519.40741,59.9702,119.176102,-1.999813,55.150482
12.5998507,519.268921,59.970188,118.549286,-1.956242,54.792103
12.6331835,519.130737,59.970425,118.040916,-1.948786,54.439449
12.6665163,519.024658,59.970856,117.63768,-2.038628,54.09417
12.6998491,518.929443,59.971413,117.393562,-2.142452,53.757198
12.733182,518.83728,59.972031,117.330696,-2.23054,53.428238
12.7665148,518.672424,59.972664,117.456612,-2.169998,53.107124
12.7998476,518.068115,59.973312,117.743347,-1.279339,52.794086
12.8331804,517.587402,59.973804,118.31665,-0.809419,52.485188
12.8665133,517.605042,59.974243,118.898941,-1.188619,52.180748
12.8998461,517.665283,59.974751,119.393478,-1.483735,51.883129
12.9331789,517.700256,59.975353,119.798721,-1.673521,51.593903
12.9665117,517.735291,59.97599,120.157242,-1.811869,51.312744
12.9998446,517.782654,59.976437,120.404564,-1.958725,51.035053
13.0331774,517.867615,59.976616,120.67083,-2.196815,50.756489
13.0665102,517.933594,59.976536,120.908882,-2.345588,50.47401
13.099843,518.003357,59.976292,121.135948,-2.522672,50.186714
13.1331758,518.241028,59.975971,121.309769,-2.984107,49.894627
13.1665087,518.856873,59.975563,121.357872,-4.093441,49.596733
13.1998415,519.271606,59.975067,121.321869,-4.648934,49.291756
13.2331743,519.294861,59.974556,121.276703,-4.54911,48.980564
13.2665071,519.315002,59.973972,121.298691,-4.549332,48.661415
13.29984,519.341431,59.973557,121.212517,-4.62182,48.339066
13.3331728,519.35553,59.97337,120.994591,-4.68511,48.016975
13.3665056,519.369507,59.973255,120.738029,-4.792545,47.694569
13.3998384,519.383362,59.973183,120.426926,-4.929775,47.371704
13.4331713,519.414429,59.97319,120.124245,-5.1203,47.049709
13.4665041,519.57251,59.973442,119.744202,-5.563642,46.733166
13.4998369,519.744141,59.974129,119.206284,-5.964282,46.430107
13.5331697,519.803345,59.974895,118.712997,-6.203906,46.137226
13.5665026,519.7276,59.975555,118.391785,-6.214649,45.851517
13.5998354,519.635315,59.975864,118.347237,-6.234903,45.56546
13.6331682,519.550354,59.975895,118.525841,-6.274933,45.276394
13.666501,519.46814,59.975906,118.882713,-6.288227,44.987217
13.6998339,519.385803,59.975868,119.38829,-6.279172,44.697025
13.7331667,519.303711,59.975853,119.926369,-6.24669,44.406857
13.7664995,519.22229,59.975838,120.468224,-6.191187,44.116535
13.7998323,519.127258,59.975742,120.98156,-6.115795,43.824245
13.8331652,519.035217,59.975594,121.426498,-6.034785,43.529533
13.866498,518.966797,59.975418,121.733925,-5.988936,43.232368
13.8998308,518.898193,59.975151,121.943077,-5.936985,42.931152
13.9331636,518.831482,59.9748,122.052177,-5.938357,42.624653
13.9664965,518.770447,59.974388,122.019852,-5.946446,42.31255
13.9998293,518.709229,59.973923,121.904602,-5.933984,41.994267
14.0331621,518.68335,59.973423,121.706787,-6.046107,41.669495
14.0664949,518.669495,59.972897,121.455597,-6.166663,41.338135
14.0998278,518.656921,59.972382,121.19117,-6.310808,41.000774
14.1331606,518.648621,59.971874,120.900551,-6.462617,40.657402
14.1664934,518.638184,59.971371,120.656059,-6.612881,40.308025
14.1998262,518.621643,59.970871,120.472717,-6.749031,39.952671
14.2331591,518.614868,59.970402,120.336136,-6.913229,39.591953
14.2664919,518.603271,59.969913,120.293259,-7.03931,39.225254
14.2998247,518.566345,59.969421,120.311272,-7.125658,38.852585
14.3331575,518.523621,59.968937,120.421303,-7.205828,38.474075
14.3664904,518.462158,59.96846,120.569885,-7.21601,38.090042
14.3998232,518.416504,59.968006,120.722977,-7.268862,37.700783
14.433156,518.376404,59.967613,120.898041,-7.320504,37.307434
14.4664888,518.313354,59.967232,121.039108,-7.305653,36.909752
14.4998217,518.242493,59.966843,121.154877,-7.299137,36.507252
14.5331545,518.17157,59.966446,121.235153,-7.283908,36.099945
