tA,vA,fA,pA,qA,aA
5.9332857,544.299622,59.997543,564.979004,-27.69305,66.976784
5.9666185,544.293884,59.996784,565.558105,-27.811939,66.928993
5.9999514,544.2677,59.996407,565.867554,-27.825054,66.881157
6.0332842,544.308594,59.996212,565.921997,-28.080374,66.833229
6.066617,544.354248,59.996117,565.725647,-28.274027,66.785248
6.0999498,544.365417,59.996067,565.348938,-28.309431,66.737236
6.1332827,544.367432,59.99604,564.96875,-28.275517,66.689224
6.1666155,544.36322,59.995815,564.840393,-28.255119,66.636803
6.1999483,544.356812,59.995636,564.882141,-28.244692,66.581383
6.2332811,544.357178,59.995827,564.77301,-28.208673,66.533432
6.266614,544.387268,59.995926,564.7771,-28.256624,66.485497
6.2999468,544.39917,59.995975,564.829468,-28.285431,66.437584
6.3332796,544.401794,59.995998,564.911011,-28.306866,66.389679
6.3666124,544.398254,59.996014,565.023743,-28.297123,66.341789
6.3999453,544.420044,59.996017,565.131958,-28.440704,66.293884
6.4332781,544.430054,59.996021,565.194885,-28.498369,66.245964
6.4666109,544.433105,59.996021,565.201355,-28.534035,66.198044
6.4999437,544.43634,59.996021,565.161072,-28.596283,66.150116
6.5332766,544.439575,59.996021,565.120056,-28.634335,66.102188
6.5666094,544.442871,59.996021,565.089355,-28.676704,66.05426
6.5999422,544.42511,59.996021,565.043762,-28.649769,66.00634
6.633275,544.427917,59.996452,564.794678,-28.599464,65.967323
6.6666079,544.418884,59.997234,564.269836,-28.398258,65.943253
6.6999407,544.430054,59.997627,564.090088,-28.294178,65.919281
6.7332735,544.450562,59.997826,564.250732,-28.219042,65.89537
6.7666063,544.449646,59.997929,564.57489,-28.178188,65.871506
6.7999392,544.468811,59.997978,564.9823,-28.237566,65.847656
6.833272,544.475891,59.998005,565.281494,-28.325066,65.823792
6.8666048,544.475708,59.998016,565.456848,-28.407755,65.799904
6.8999376,544.502991,59.998016,565.517639,-28.546698,65.77597
6.9332705,544.506042,59.99802,565.432861,-28.582993,65.752014
6.9666033,544.449097,59.99802,565.230896,-28.44879,65.728065
6.9999361,544.40332,59.99802,565.107727,-28.297823,65.704124
7.0332689,544.415344,59.99802,565.081055,-28.332338,65.680183
7.0666018,544.416504,59.99802,565.088623,-28.291803,65.656242
7.0999346,544.387085,59.998024,565.05304,-28.196815,65.632324
7.1332674,544.371765,59.998024,565.071594,-28.120405,65.608398
7.1666002,544.357605,59.998024,565.121033,-28.057468,65.58448
7.1999331,544.34137,59.998024,565.148743,-27.985504,65.560555
7.2332659,544.325256,59.998024,565.186584,-27.918089,65.536636
7.2665987,544.330444,59.998024,565.219849,-27.910936,65.512711
7.2999315,544.348816,59.998024,565.238281,-27.91534,65.488777
7.3332644,544.363098,59.997593,565.451355,-28.005213,65.455917
7.3665972,544.369202,59.996811,565.927185,-28.179768,65.408104
7.39993,544.373413,59.996418,566.089783,-28.308043,65.360214
7.4332628,544.371765,59.996216,565.916321,-28.404314,65.312256
7.4665956,544.395691,59.995903,565.728088,-28.527864,65.259804
7.4999285,544.428833,59.995461,565.632874,-28.717888,65.199875
7.5332613,544.434998,59.995239,565.398254,-28.735506,65.139931
7.5665941,544.432312,59.995342,564.991821,-28.679367,65.084419
7.5999269,544.408447,59.995682,564.488037,-28.462845,65.036385
7.6332598,544.404724,59.99585,564.299377,-28.358814,64.988419
7.6665926,544.437683,59.996365,564.175781,-28.274277,64.949402
7.6999254,544.458618,59.997192,563.884155,-28.084192,64.925377
7.7332582,544.499451,59.997608,563.965942,-28.0592,64.901443
7.7665911,544.555176,59.997818,564.346313,-28.119255,64.877571
7.7999239,544.564026,59.997925,564.782837,-28.106495,64.853729
7.8332567,544.556213,59.997978,565.164734,-28.147415,64.829887
7.8665895,544.5755,59.998001,565.461548,-28.30439,64.806015
